contrast_id,dataset,task,metric,first,second,seed,fold_id,window_length,a,b,delta
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,1,0,16,0.0565459614968656,0.0493204098847881,0.0072255516120775035
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,1,1,16,0.1115037298782881,0.1125685199686765,-0.0010647900903884011
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,1,2,16,0.1715696018021599,0.1510704491989031,0.0204991526032568
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,1,3,16,0.6505643187151332,0.6509620809612015,-0.00039776224606824506
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,1,4,16,0.3914540092107753,0.3872647516626574,0.004189257548117886
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,2,0,16,0.4958495583071866,0.4799824494151079,0.015867108892078652
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,2,1,16,0.1709515661687565,0.1049731182795699,0.06597844788918661
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,2,2,16,0.5941756794007946,0.5803773069068745,0.01379837249392013
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,2,3,16,0.1048327137546468,0.1081487044686443,-0.0033159907139975048
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,2,4,16,0.3279007143351571,0.3904624929040629,-0.06256177856890577
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,3,0,16,0.1066772026866851,0.1201067615658363,-0.013429558879151204
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,3,1,16,0.5204568054043203,0.6254529692742138,-0.10499616386989352
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,3,2,16,0.1143096015761857,0.125819047363706,-0.011509445787520306
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,3,3,16,0.6570674304911018,0.6523751452624119,0.004692285228689919
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,3,4,16,0.3050467167998437,0.2344054253676223,0.07064129143222139
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,4,0,16,0.3894883510117702,0.3361424866487574,0.05334586436301281
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,4,1,16,0.0818713450292397,0.0818713450292397,0.0
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,4,2,16,0.1154870624048706,0.1114851485148514,0.004001913890019193
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,4,3,16,0.3194406742172129,0.3327259306503285,-0.013285256433115622
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,4,4,16,0.2464093917821905,0.2618162017257267,-0.015406809943536215
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,5,0,16,0.1346856818780112,0.1887792426851358,-0.0540935608071246
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,5,1,16,0.1537421361747568,0.1574621212121212,-0.0037199850373643983
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,5,2,16,0.2717268359023881,0.2495315649049323,0.0221952709974558
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,5,3,16,0.4594852753715976,0.4750329709199326,-0.015547695548334961
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,5,4,16,0.0077319587628865,0.1477758267486099,-0.1400438679857234
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,6,0,16,0.3328751043799008,0.3442078687464892,-0.011332764366588366
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,6,1,16,0.0420560747663551,0.0961180546607682,-0.054061979894413095
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,6,2,16,0.3064874091528503,0.3672065941438635,-0.0607191849910132
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,6,3,16,0.2807877793521764,0.2870234146709497,-0.006235635318773303
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,6,4,16,0.0740418118466899,0.0947081058378832,-0.020666293991193296
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,7,0,16,0.3948497793766335,0.3942036180568817,0.0006461613197518146
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,7,1,16,0.1983546617915905,0.183439005442686,0.014915656348904516
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,7,2,16,0.2467232591614999,0.2613637155985692,-0.014640456437069294
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,7,3,16,0.2947128959280392,0.2903933467818491,0.004319549146190094
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,7,4,16,0.3303686955286266,0.3439918527593258,-0.013623157230699234
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,8,0,16,0.5773952993012779,0.5626689475912203,0.01472635171005754
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,8,1,16,0.1177606177606177,0.1182959300114111,-0.0005353122507933961
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,8,2,16,0.2880110843877444,0.2746658492650954,0.013345235122649013
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,8,3,16,0.444844638850312,0.3870016176659925,0.0578430211843195
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,8,4,16,0.1197263397947548,0.0867768595041322,0.0329494802906226
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,9,0,16,0.0821917808219178,0.0819992190550566,0.0001925617668612073
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,9,1,16,0.4491897917257261,0.4122480481126735,0.03694174361305258
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,9,2,16,0.1153557345838864,0.1281507460304736,-0.012795011446587207
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,9,3,16,0.4902360864382316,0.4855685139452045,0.004667572493027072
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,9,4,16,0.4046009800674331,0.5421951773342137,-0.13759419726678063
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,0,0,16,0.2201965585220193,0.2295885609473788,-0.009392002425359508
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,0,1,16,1.897723669027446,1.7952418884941923,0.10248178053325363
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,0,2,16,0.2077259947753114,0.2047622794153225,0.0029637153599889055
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,0,3,16,5.500608867599297,5.918122539248712,-0.4175136716494148
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,0,4,16,0.6245691473782818,0.695862965799942,-0.07129381842166016
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,1,0,16,5.390955894548378,4.130685571274159,1.2602703232742192
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,1,1,16,16.05628057613728,16.735750684938832,-0.6794701088015529
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,1,2,16,1.0201452698543738,1.010120046681021,0.01002522317335286
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,1,3,16,0.364439652044791,0.399537646362005,-0.035097994317214
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,1,4,16,0.3796473953914837,0.3672832967173177,0.01236409867416599
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,2,0,16,0.1637533231793897,0.1548639866116782,0.008889336567711514
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,2,1,16,1.7631271468881529,2.5559802074064044,-0.7928530605182516
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,2,2,16,0.2409208986443916,0.2364270696381827,0.004493829006208899
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,2,3,16,4.716146952776562,4.9047418566604355,-0.18859490388387368
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,2,4,16,0.7328961521546055,0.6942269526357063,0.03866919951889913
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,3,0,16,8.49518094073116,9.298971365456552,-0.803790424725392
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,3,1,16,0.2499614447237848,0.2388647859919139,0.011096658731870879
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,3,2,16,1.5403604026796758,1.4350103427763805,0.10535005990329527
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,3,3,16,0.2082870642156475,0.2095899021309535,-0.0013028379153059988
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,3,4,16,1.5254435365083434,1.157079189460623,0.3683643470477205
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,4,0,16,0.2272066073892299,0.2873335973994038,-0.06012699001017388
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,4,1,16,1.107016265970839,3.676853052987029,-2.56983678701619
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,4,2,16,12.454610751601797,10.779372340694268,1.6752384109075287
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,4,3,16,1.0727693080179606,1.000056463647176,0.07271284437078451
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,4,4,16,0.4556760310379744,0.5373494566857788,-0.08167342564780444
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,5,0,16,1.667623545906976,2.3571952869198483,-0.6895717410128723
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,5,1,16,0.3336082042185401,0.3356710869661477,-0.0020628827476076306
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,5,2,16,0.8662594046989963,0.7674948035805429,0.09876460111845342
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,5,3,16,0.2957248144642236,0.3331027203148998,-0.037377905850676185
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,5,4,16,5.620240192896387,5.867272174070272,-0.24703198117388503
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,6,0,16,0.2072906361094553,0.1981697631329745,0.009120872976480815
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,6,1,16,6.792254542667289,8.024506462305343,-1.2322519196380544
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,6,2,16,5.02926002525243,5.876579089499286,-0.8473190642468555
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,6,3,16,0.3805234364703854,0.3691461928448744,0.011377243625511013
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,6,4,16,0.6155147761999563,0.6067069682289578,0.00880780797099856
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,7,0,16,0.3311896390749053,0.3381369869139503,-0.006947347839044993
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,7,1,16,5.1160585199719675,6.149523459095456,-1.0334649391234887
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,7,2,16,3.270965089665964,2.567575417731799,0.7033896719341648
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,7,3,16,1.0634304056772963,1.0958754773377215,-0.032445071660425207
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,7,4,16,0.3795927194295362,0.3918456472572832,-0.012252927827747007
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,8,0,16,0.2951350163438545,0.288264537978286,0.006870478365568478
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,8,1,16,3.791587335530544,4.587997410761761,-0.7964100752312171
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,8,2,16,0.7427099856501742,0.6972628049788274,0.04544718067134679
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,8,3,16,0.2475150275117336,0.2502658445373293,-0.0027508170255957087
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,8,4,16,1.3620310173952797,1.4519999471137006,-0.08996892971842096
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,9,0,16,3.70047019117048,4.436650678045509,-0.7361804868750288
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,9,1,16,0.2748524806139655,0.2512714349113419,0.023581045702623593
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,9,2,16,3.9144285595580017,3.5421557906924765,0.3722727688655252
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,9,3,16,0.200982666171508,0.199108883262347,0.0018737829091610148
R0_vs_R1,d2_beef_uncontrolled,regression,mae,R0,R1,9,4,16,0.4950472278237252,0.4682733803350356,0.02677384748868955
