contrast_id,dataset,task,metric,first,second,seed,fold_id,window_length,a,b,delta
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,6,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,7,16,0.7429232566498922,0.75,-0.0070767433501077726
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,8,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,9,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,10,16,0.6209607460420733,0.6321942660714712,-0.011233520029397925
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,11,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,12,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,13,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,14,16,0.7482014388489209,0.7416643512086691,0.0065370876402517375
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,15,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,16,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,17,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,18,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,19,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,20,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,21,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,22,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,23,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,24,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,25,16,0.6771600768402609,0.636018439701765,0.041141637138495946
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,26,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,27,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,28,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,29,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,30,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,31,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,32,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,33,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,34,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,35,16,0.477979274611399,0.4714854111405835,0.006493863470815486
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,36,16,0.7290528233151183,0.7290528233151183,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,37,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,38,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,39,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,40,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,41,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,42,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,43,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,44,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,45,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,46,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,47,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,48,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,49,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,50,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,51,16,0.7333147942157954,0.7476189936279733,-0.014304199412177976
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,52,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,53,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,54,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,55,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,56,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,57,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,58,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,59,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,60,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,4,61,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,0,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,1,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,2,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,3,16,0.7290528233151183,0.7192946378078248,0.00975818550729357
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,4,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,5,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,6,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,7,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,8,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,9,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,10,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,11,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,12,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,13,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,14,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,15,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,16,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,17,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,18,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,19,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,20,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,21,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,22,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,23,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,24,16,0.6762256809338522,0.6740593534711182,0.00216632746273393
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,25,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,26,16,0.7333147942157954,0.7333147942157954,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,27,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,28,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,29,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,30,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,31,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,32,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,33,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,34,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,35,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,36,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,37,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,38,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,39,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,40,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,41,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,42,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,43,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,44,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,45,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,46,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,47,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,48,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,49,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,50,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,51,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,52,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,53,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,54,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,55,16,0.7440467753366407,0.7428556848336395,0.0011910905030011465
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,56,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,57,16,0.5079661016949153,0.4958466277918363,0.012119473903078992
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,58,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,59,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,60,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,5,61,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,0,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,1,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,2,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,3,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,4,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,5,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,6,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,7,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,8,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,9,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,10,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,11,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,12,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,13,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,14,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,15,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,16,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,17,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,18,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,19,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,20,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,21,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,22,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,23,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,24,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,25,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,26,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,27,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,28,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,29,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,30,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,31,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,32,16,0.5523006886590494,0.5723978187877105,-0.0200971301286611
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,33,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,34,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,35,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,36,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,37,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,38,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,39,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,40,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,41,16,0.7520419714915217,0.7475961538461539,0.004445817645367889
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,42,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,43,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,44,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,45,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,46,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,47,16,0.6885487528344671,0.6715880893300248,0.016960663504442364
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,48,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,49,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,50,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,51,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,52,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,53,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,54,16,0.75,0.7464283892035308,0.0035716107964691712
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,55,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,56,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,57,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,58,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,59,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,60,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,6,61,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,0,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,1,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,2,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,3,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,4,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,5,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,6,16,0.7043885319737534,0.7404727338716994,-0.03608420189794603
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,7,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,8,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,9,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,10,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,11,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,12,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,13,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,14,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,15,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,16,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,17,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,18,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,19,16,0.7242161900269026,0.7192946378078248,0.004921552219077863
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,20,16,0.6104016064257028,0.6104305032470525,-2.8896821349655433e-05
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,21,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,22,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,23,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,24,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,25,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,26,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,27,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,28,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,29,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,30,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,31,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,32,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,33,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,34,16,0.7451456310679612,0.7439024390243902,0.0012431920435709287
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,35,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,36,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,37,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,38,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,39,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,40,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,41,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,42,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,43,16,0.25,0.25,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,44,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,45,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,46,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,47,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,48,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,49,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,50,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,51,16,0.7308328447045548,0.7308328447045548,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,52,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,53,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,54,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,55,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,56,16,0.7213349713349714,0.7165178571428572,0.004817114192114169
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,57,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,58,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,59,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,60,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,7,61,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,0,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,1,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,2,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,3,16,1.0,1.0,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,4,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,5,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,6,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,7,16,0.6538258296343268,0.735702614379085,-0.08187678474475824
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,8,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,9,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,10,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,11,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,12,16,0.5,0.5,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,13,16,0.75,0.75,0.0
R0_vs_R2,d3_rainbow_trout,classification,macro_f1,R0,R2,8,14,16,0.5,0.5,0.0
